Address	Segments	Content Type	Status Code	Status	Indexability	Indexability Status	Title 1	Title 1 Length	Title 1 Pixel Width	Meta Description 1	Meta Description 1 Length	Meta Description 1 Pixel Width	Meta Keywords 1	Meta Keywords 1 Length	H1-1	H1-1 Length	H1-2	H1-2 Length	H2-1	H2-1 Length	H2-2	H2-2 Length	Meta Robots 1	X-Robots-Tag 1	Meta Refresh 1	Canonical Link Element 1	"rel=""next"" 1"	"rel=""prev"" 1"	"HTTP rel=""next"" 1"	"HTTP rel=""prev"" 1"	amphtml Link Element	Size (bytes)	Transferred (bytes)	Total Transferred (bytes)	CO2 (mg)	Carbon Rating	Word Count	Sentence Count	Average Words Per Sentence	Flesch Reading Ease Score	Readability	Text Ratio	Crawl Depth	Folder Depth	Link Score	Inlinks	Unique Inlinks	Unique JS Inlinks	% of Total	Outlinks	Unique Outlinks	Unique JS Outlinks	External Outlinks	Unique External Outlinks	Unique External JS Outlinks	Closest Near Duplicate Match	No. Near Duplicates	Spelling Errors	Grammar Errors	Hash	Response Time	Last Modified	Redirect URL	Redirect Type	Cookies	Language	HTTP Version	Response Header: accept-ranges	Response Header: content-encoding	Response Header: content-length	Response Header: date	Response Header: etag	Response Header: server	Response Header: strict-transport-security	Response Header: vary	Response Header: x-content-type-options	Response Header: x-powered-by	Response Header: cache-control	Response Header: expires	Clicks	Impressions	CTR	Position	Mobile Alternate Link	Closest Semantically Similar Address	Semantic Similarity Score	No. Semantically Similar	Semantic Relevance Score	URL Encoded Address	Crawl Timestamp
https://www.aleexandriadentalhealth.com/dental-exams/		text/html	200		Non-Indexable	Canonicalised	Comprehensive Dental Exams in Alexandria VA	43	420	Regular checkups are key to maintaining healthy teeth and gums. Book a Dental exam at Alexandria Dental Health & Smile Studio.	126	796		0	Dental Exam in Alexandria VA	28		0	Why Are Regular Dental Exams in Alexandria VA Important?	56	What Happens During a Dental Exam at Alexandria Dental Health & Smile Studio?	77	"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1"			https://www.healyslaw.net/dental-exams/index.html						37875	38184	248489	96.83193899	A	1478	322	4.590062112	80.42764311	Easy	4.065627098	2	1		6	3	0	1.48	162	80	0	1	1	0					75578a9f42880bc1c2cf37382bc60932	0.07	"Fri, 27 Jun 2025 10:45:40 GMT"				en-US	2.0	bytes	gzip	37875	"Fri, 27 Jun 2025 16:20:07 GMT"	"""32b9b-6388b610b3d00-gzip"""	nginx	max-age=15768000; includeSubDomains	Accept-Encoding	nosniff	PleskLin												https://www.healyslaw.net/dental-exams/	2025-06-27 11:20:07
https://www.aleexandriadentalhealth.com/dental-fillings/		text/html	200		Non-Indexable	Canonicalised	Dental Fillings in Alexandria VA	32	278	"Dental fillings at Alexandria Dental Health & Smile Studio in Alexandria VA, restore tooth structure and prevent decay."	119	718		0	Your Trusted Dental Fillings Expert in Alexandria VA	52		0	What Are Dental Fillings in Alexandria VA?	42	What to Expect During a Dental Filling Procedure	48	"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1"			https://www.healyslaw.net/dental-fillings/index.html						37643	37952	245025	95.48207708	A	1338	330	4.054545455	76.13577986	Fairly Easy	3.842021942	2	1		6	3	0	1.48	159	79	0	1	1	0					14d8f28cdbd8ffcadc7a105586e0f1fb	0.067	"Fri, 27 Jun 2025 10:45:40 GMT"				en-US	2.0	bytes	gzip	37643	"Fri, 27 Jun 2025 16:20:13 GMT"	"""32a54-6388b610b3d00-gzip"""	nginx	max-age=15768000; includeSubDomains	Accept-Encoding	nosniff	PleskLin												https://www.healyslaw.net/dental-fillings/	2025-06-27 11:20:13
https://www.aleexandriadentalhealth.com/functional-orthodontics/		text/html	200		Non-Indexable	Canonicalised	Functional Orthodontics in Alexandria VA	40	365	Have you ever wished for an aesthetically pleasing and functionally sound smile? Look no further than functional orthodontics.	126	781		0	Functional Orthodontics in Alexandria VA	40		0	Treatment Options for Functional Orthodontics in Alexandria VA	62		0	"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1"			https://www.healyslaw.net/functional-orthodontics/index.html						36628	36937	396168	154.3799347	A	1056	273	3.868131868	69.67986888	Normal	3.208555937	2	1		6	3	0	1.48	161	79	0	2	2	0					4cab26479fb05c18b302d2e6c4474afc	0.103	"Fri, 27 Jun 2025 10:45:40 GMT"				en-US	2.0	bytes	gzip	36628	"Fri, 27 Jun 2025 16:20:14 GMT"	"""31531-6388b610b3d00-gzip"""	nginx	max-age=15768000; includeSubDomains	Accept-Encoding	nosniff	PleskLin												https://www.healyslaw.net/functional-orthodontics/	2025-06-27 11:20:14
https://www.aleexandriadentalhealth.com/accessibility/		text/html	200		Non-Indexable	Canonicalised	Accessibility Policy for Alexandria Dental Health & Smile Studio	64	561	This is the website Accessibility Policy for Alexandria Dental Health & Smile Studio. Give us a call with any questions you have.	129	770		0	Accessibility Statement	23		0		0		0	"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1"			https://www.healyslaw.net/accessibility/index.html						29273	29582	189399	73.80557052	A+	815	208	3.918269231	71.65010397	Fairly Easy	2.806570053	2	1		4	3	0	1.48	158	79	0	2	2	0					23b6780b1675ad1e3c542a5fdb44dbee	0.062	"Fri, 27 Jun 2025 10:45:40 GMT"				en-US	2.0	bytes	gzip	29273	"Fri, 27 Jun 2025 16:20:20 GMT"	"""294af-6388b610b3d00-gzip"""	nginx	max-age=15768000; includeSubDomains	Accept-Encoding	nosniff	PleskLin												https://www.healyslaw.net/accessibility/	2025-06-27 11:20:20
https://www.aleexandriadentalhealth.com/gum-disease-symptoms/		text/html	200		Non-Indexable	Canonicalised	Symptoms of Gum Disease	23	243	Learn about the symptoms of gum disease. Alexandria Dental Health & Smile Studio in Alexandria VA is here to help you find relief.	130	798		0	Gum Disease Symptoms in Alexandria VA	37		0	Symptoms Of Gum Disease in Alexandria VA	40		0	"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1"			https://www.healyslaw.net/gum-disease-symptoms/index.html						37026	37335	250012	97.4254262	A	1148	259	4.432432432	87.52179537	Easy	3.058666468	2	1		6	3	0	1.48	160	79	0	1	1	0					7e7519ae37bf611a2e0e7cf576fd444d	0.062	"Fri, 27 Jun 2025 10:45:40 GMT"				en-US	2.0	bytes	gzip	37026	"Fri, 27 Jun 2025 16:20:21 GMT"	"""32ac5-6388b610b3d00-gzip"""	nginx	max-age=15768000; includeSubDomains	Accept-Encoding	nosniff	PleskLin												https://www.healyslaw.net/gum-disease-symptoms/	2025-06-27 11:20:21
https://www.aleexandriadentalhealth.com/tooth-bonding/		text/html	200		Non-Indexable	noindex	Tooth Bonding Alexandria VA	27	260	"See how a tooth bonding procedure can improve your smile, and correct uneven, chipped, & fractured tooth structures."	116	729		0	Tooth Bonding in Alexandria VA	30		0		0		0	"noindex, nofollow"									35490	35799	191527	74.63481594	A+	744	212	3.509433962	83.76405356	Easy	2.146214724	2	1		12	3	0	1.48	158	78	0	1	1	0					96ef177a2f1af20fac7dd3cc72b9d46b	0.062	"Fri, 27 Jun 2025 10:45:40 GMT"				en-US	2.0	bytes	gzip	35490	"Fri, 27 Jun 2025 16:20:22 GMT"	"""2ff59-6388b610b3d00-gzip"""	nginx	max-age=15768000; includeSubDomains	Accept-Encoding	nosniff	PleskLin												https://www.healyslaw.net/tooth-bonding/	2025-06-27 11:20:22
https://www.aleexandriadentalhealth.com/healthcare-disclaimer/		text/html	200		Non-Indexable	Canonicalised	Website Healthcare Disclaimer	29	276	This is the website healthcare disclaimer for Alexandria Dental Health & Smile Studio in Alexandria VA. Give us a call with any questions.	138	831		0	Healthcare Disclaimer	21		0		0		0	"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1"			https://www.healyslaw.net/healthcare-disclaimer/index.html						28670	28979	188796	73.57059167	A+	608	168	3.619047619	81.6883114	Easy	2.030905485	2	1		4	3	0	1.48	156	79	0	1	1	0					1975c73f23f939deea29be74708b982a	0.059	"Fri, 27 Jun 2025 10:45:40 GMT"				en-US	2.0	bytes	gzip	28670	"Fri, 27 Jun 2025 16:20:28 GMT"	"""28d98-6388b610b3d00-gzip"""	nginx	max-age=15768000; includeSubDomains	Accept-Encoding	nosniff	PleskLin												https://www.healyslaw.net/healthcare-disclaimer/	2025-06-27 11:20:28
https://www.aleexandriadentalhealth.com/missing-teeth/		text/html	200		Non-Indexable	Canonicalised	Missing Teeth in Alexandria VA	30	278	"Dr. Mojgan Mazhari can replace missing teeth with a variety of custom, aesthetically pleasing options for a beautiful, functional smile."	136	821		0	Missing Teeth in Alexandria VA	30		0	Treatment Options for Missing Teeth in Alexandria VA	52	TMJ Headaches: Treatment Options in Alexandria VA	49	"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1"			https://www.healyslaw.net/missing-teeth/index.html						37684	37993	1631658	635.8293844	D	1287	313	4.111821086	78.62094216	Fairly Easy	3.354194641	2	1		8	3	0	1.48	164	79	0	6	4	3					8c2518255120042953c919f39b8909a7	0.088	"Fri, 27 Jun 2025 10:45:40 GMT"				en-US	2.0	bytes	gzip	37684	"Fri, 27 Jun 2025 16:20:29 GMT"	"""324ed-6388b610b3d00-gzip"""	nginx	max-age=15768000; includeSubDomains	Accept-Encoding	nosniff	PleskLin												https://www.healyslaw.net/missing-teeth/	2025-06-27 11:20:29
https://www.aleexandriadentalhealth.com/dental-bridges/		text/html	200		Non-Indexable	Canonicalised	Dental Bridge in Alexandria VA	30	272	Discover dental bridges in Alexandria VA to restore your smile and improve oral health. Contact Alexandria Dental Health & Smile Studio.	136	834		0	Dental Bridges in Alexandria VA	31		0	How Dental Bridges In Alexandria VA Work	40		0	"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1"			https://www.healyslaw.net/dental-bridges/index.html						36612	36921	262851	102.4285662	A	1081	250	4.324	85.60266174	Easy	2.926165342	2	1		6	3	0	1.48	159	79	0	1	1	0					3dea7d4f97658a91a9958b4fa25cabac	0.061	"Fri, 27 Jun 2025 10:45:40 GMT"				en-US	2.0	bytes	gzip	36612	"Fri, 27 Jun 2025 16:20:35 GMT"	"""31ef7-6388b610b3d00-gzip"""	nginx	max-age=15768000; includeSubDomains	Accept-Encoding	nosniff	PleskLin												https://www.healyslaw.net/dental-bridges/	2025-06-27 11:20:35
https://www.aleexandriadentalhealth.com/cosmetic-dentistry/		text/html	200		Non-Indexable	Canonicalised	Cosmetic Dentistry in Alexandria VA	35	322	"At our Alexandria VA practice, Dr. Mazhari and our specialized team deliver sophisticated cosmetic dentistry."	109	667		0	Cosmetic Dentistry at Alexandria Dental Health & Smile Studio	61		0		0		0	"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1"			https://www.healyslaw.net/cosmetic-dentistry/index.html						36598	36907	257248	100.2451724	A	1030	272	3.786764706	74.20230761	Fairly Easy	3.074091196	2	1		6	3	0	1.48	158	79	0	2	1	0					10a4609132216e501068a426aed9210a	0.06	"Fri, 27 Jun 2025 10:45:40 GMT"				en-US	2.0	bytes	gzip	36598	"Fri, 27 Jun 2025 16:20:36 GMT"	"""313e2-6388b610b3d00-gzip"""	nginx	max-age=15768000; includeSubDomains	Accept-Encoding	nosniff	PleskLin												https://www.healyslaw.net/cosmetic-dentistry/	2025-06-27 11:20:36
https://www.aleexandriadentalhealth.com/contact-us/		text/html	200		Non-Indexable	Canonicalised	Contact Us - Alexandria Dental Health & Smile Studio	52	471	Please feel free to contact Alexandria Dental Health & Smile Studio at (703) 212-9622 with any questions you may have.	118	736		0	Contact Us	10		0		0		0	"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1"			https://www.healyslaw.net/contact-us/index.html						35057	35366	3914172	1525.286287	F	578	190	3.042105263	91.19120779	Very Easy	1.591606975	2	1		6	3	0	1.48	158	80	0	0	0	0					3a47580896fde407418efc32f4c23e98	0.08	"Fri, 27 Jun 2025 10:45:40 GMT"				en-US	2.0	bytes	gzip	35057	"Fri, 27 Jun 2025 16:20:37 GMT"	"""3055f-6388b610b3d00-gzip"""	nginx	max-age=15768000; includeSubDomains	Accept-Encoding	nosniff	PleskLin												https://www.healyslaw.net/contact-us/	2025-06-27 11:20:37
https://www.aleexandriadentalhealth.com/privacy-policy/		text/html	200		Non-Indexable	Canonicalised	Website Privacy Policy for Alexandria Dental Health & Smile Studio	66	593	This is the website Privacy Policy for Alexandria Dental Health & Smile Studio. Give us a call with any questions you have.	123	740		0	Privacy Policy	14		0		0		0	"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1"			https://www.healyslaw.net/privacy-policy/index.html						30462	30771	190588	74.2689036	A+	1364	264	5.166666667	74.19464565	Fairly Easy	4.564957619	2	1		4	3	0	1.48	156	79	0	1	1	0					699bf857fa46c5c598b1af809c84f448	0.06	"Fri, 27 Jun 2025 10:45:40 GMT"				en-US	2.0	bytes	gzip	30462	"Fri, 27 Jun 2025 16:20:43 GMT"	"""2a03b-6388b610b3d00-gzip"""	nginx	max-age=15768000; includeSubDomains	Accept-Encoding	nosniff	PleskLin												https://www.healyslaw.net/privacy-policy/	2025-06-27 11:20:43
https://www.aleexandriadentalhealth.com/how-to-brush-teeth-with-braces/		text/html	200		Non-Indexable	Canonicalised	How to Brush Your Teeth With Braces in Alexandria VA	52	486	Learn how to brush your teeth with braces. Alexandria Dental Health & Smile Studio in Alexandria VA can help answer any questions.	130	815		0	How to Brush Teeth with Braces in Alexandria VA	47		0	Brushing With Braces In Alexandria VA	37		0	"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1"			https://www.healyslaw.net/how-to-brush-teeth-with-braces/index.html						36535	36844	259282	101.0377876	A	1039	244	4.258196721	84.52890723	Easy	2.859293461	2	1		6	3	0	1.48	158	79	0	1	1	0					4046b34135d84d8ea2b0096c088da8e2	0.061	"Fri, 27 Jun 2025 10:45:40 GMT"				en-US	2.0	bytes	gzip	36535	"Fri, 27 Jun 2025 16:20:45 GMT"	"""31ea2-6388b610b3d00-gzip"""	nginx	max-age=15768000; includeSubDomains	Accept-Encoding	nosniff	PleskLin												https://www.healyslaw.net/how-to-brush-teeth-with-braces/	2025-06-27 11:20:45
https://www.aleexandriadentalhealth.com/dental-implant-benefits/		text/html	200		Non-Indexable	Canonicalised	Dental Implant Benefits in Alexandria VA	40	362	Learn about the benefits of Dental Implants in Alexandria VA. Contact our experienced team at Alexandria Dental Health & Smile Studio today.	140	872		0	Dental Implant Benefits in Alexandria VA	40		0	Restore Your Smile With Dental Implants In Alexandria VA	56		0	"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1"			https://www.healyslaw.net/dental-implant-benefits/index.html						36690	36999	269527	105.0300899	A	1094	246	4.447154472	83.23155869	Easy	3.010211945	2	1		6	3	0	1.48	160	79	0	1	1	0					2ef90bd2c08a179192ff44841577f36d	0.066	"Fri, 27 Jun 2025 10:45:40 GMT"				en-US	2.0	bytes	gzip	36690	"Fri, 27 Jun 2025 16:20:50 GMT"	"""3208d-6388b610b3d00-gzip"""	nginx	max-age=15768000; includeSubDomains	Accept-Encoding	nosniff	PleskLin												https://www.healyslaw.net/dental-implant-benefits/	2025-06-27 11:20:50
https://www.aleexandriadentalhealth.com/good-faith-estimate/		text/html	200		Non-Indexable	Canonicalised	Good Faith Estimate - Alexandria Dental Health & Smile Studio	61	555	"You have the right to receive a ""Good Faith Estimate"" explaining how much your medical care will cost Give us a call with any questions."	136	829		0	Good Faith Estimate	19		0		0		0	"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1"			https://www.healyslaw.net/good-faith-estimate/index.html						28738	29047	188864	73.59709011	A+	687	177	3.881355932	85.16965954	Easy	2.265446901	2	1		4	3	0	1.48	155	79	0	2	2	0					7e403aefffbdf60de9ef45b56fb82f2d	0.07	"Fri, 27 Jun 2025 10:45:40 GMT"				en-US	2.0	bytes	gzip	28738	"Fri, 27 Jun 2025 16:20:52 GMT"	"""28a53-6388b610b3d00-gzip"""	nginx	max-age=15768000; includeSubDomains	Accept-Encoding	nosniff	PleskLin												https://www.healyslaw.net/good-faith-estimate/	2025-06-27 11:20:52
https://www.aleexandriadentalhealth.com/dental-crowns-faqs/		text/html	200		Non-Indexable	Canonicalised	Dental Crowns FAQ's in Alexandria VA	36	338	See how dental crowns in Alexandria VA can restore damaged or missing teeth. Schedule a consultation with Alexandria Dental Health & Smile Studio.	146	920		0	Dental Crowns & Bridges FAQ's in Alexandria VA	46		0	Questions about Dental Crowns & Bridges in Alexandria VA	56	What Is A Dental Bridge	23	"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1"			https://www.healyslaw.net/dental-crowns-faqs/index.html						36984	37293	271216	105.6882645	A	1015	246	4.12601626	85.87408857	Easy	2.696528435	2	1		6	3	0	1.48	161	79	0	1	1	0					c56ce80a388fc85af0604fc1da20018f	0.1	"Fri, 27 Jun 2025 10:45:40 GMT"				en-US	2.0	bytes	gzip	36984	"Fri, 27 Jun 2025 16:20:53 GMT"	"""32c0b-6388b610b3d00-gzip"""	nginx	max-age=15768000; includeSubDomains	Accept-Encoding	nosniff	PleskLin												https://www.healyslaw.net/dental-crowns-faqs/	2025-06-27 11:20:54
https://www.aleexandriadentalhealth.com/sleep-apnea/		text/html	200		Non-Indexable	Canonicalised	Sleep Apnea Treatment in Alexandria VA	38	364	Our experienced Alexandria dentist—Dr. Mojgan Mazhari—has received training in the treatment of sleep apnea.	108	686		0	Sleep Apnea Treatment in Alexandria VA	38		0	Common Symptoms of Sleep Apnea in Alexandria VA	47		0	"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1"			https://www.healyslaw.net/sleep-apnea/index.html						39401	39719	1505762	586.7698534	D	2048	406	5.044334975	73.98882813	Fairly Easy	5.339724541	2	1		8	3	0	1.48	158	79	0	6	4	3					28bae1aee28ef3f689e2db4e4cfa583d	0.059	"Fri, 27 Jun 2025 10:45:40 GMT"				en-US	2.0	bytes	gzip	39401	"Fri, 27 Jun 2025 16:20:57 GMT"	"""336de-6388b610b3d00-gzip"""	nginx	max-age=15768000; includeSubDomains	Accept-Encoding	nosniff	PleskLin												https://www.healyslaw.net/sleep-apnea/	2025-06-27 11:20:58
https://www.aleexandriadentalhealth.com/dentures/		text/html	200		Non-Indexable	Canonicalised	Dentures Alexandria VA - Alexandria Dental Health & Smile Studio	64	585	Looking for Dentures in Alexandria VA? Call Alexandria Dental Health & Smile Studio today for more information.	111	689		0	Dentures & Partials in Alexandria VA	36		0	Types of Dentures in Alexandria VA	34		0	"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1"			https://www.healyslaw.net/dentures/index.html						36667	36976	272025	106.0035181	A	981	243	4.037037037	78.98511383	Fairly Easy	2.723210335	2	1		6	3	0	1.48	162	79	0	1	1	0					6713390b5894f8a05d0d495f4117c6b0	0.1	"Fri, 27 Jun 2025 10:45:40 GMT"				en-US	2.0	bytes	gzip	36667	"Fri, 27 Jun 2025 16:21:00 GMT"	"""32858-6388b610b3d00-gzip"""	nginx	max-age=15768000; includeSubDomains	Accept-Encoding	nosniff	PleskLin												https://www.healyslaw.net/dentures/	2025-06-27 11:21:00
https://www.aleexandriadentalhealth.com/full-mouth-reconstruction/		text/html	200		Non-Indexable	Canonicalised	Full Mouth Reconstruction Alexandria VA	39	364	"If you are experiencing several difficult issues with your oral health and your smile, you may be a candidate for full mouth reconstruction."	140	839		0	Full Mouth Reconstruction in Alexandria VA	42		0	What Is a Full Mouth Reconstruction in Alexandria VA?	53		0	"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1"			https://www.healyslaw.net/full-mouth-reconstruction/index.html						43649	43967	328637	128.0642521	A	3313	561	5.905525847	70.45525891	Fairly Easy	8.367850304	2	1		6	3	0	1.48	170	79	0	3	2	0					a3efa1f2793fdae2a0f319a78c582c58	0.064	"Fri, 27 Jun 2025 10:45:40 GMT"				en-US	2.0	bytes	gzip	43649	"Fri, 27 Jun 2025 16:21:04 GMT"	"""3a4a2-6388b610b3d00-gzip"""	nginx	max-age=15768000; includeSubDomains	Accept-Encoding	nosniff	PleskLin												https://www.healyslaw.net/full-mouth-reconstruction/	2025-06-27 11:21:05
https://www.aleexandriadentalhealth.com/getting-veneers/		text/html	200		Non-Indexable	Canonicalised	Getting Veneers in Alexandria VA	32	297	"Our practice specializes in advanced ceramic technologies that address structural compromise, color variations, and more."	121	755		0	Getting Veneers at Alexandria Dental Health & Smile Studio	58		0		0		0	"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1"			https://www.healyslaw.net/getting-veneers/index.html						37365	37674	255610	99.60687163	A	1326	310	4.277419355	61.74862297	Normal	4.093288422	2	1		6	3	0	1.48	158	79	0	2	1	0					7215d701d2c9bfacc5990a7b21eb3fab	0.06	"Fri, 27 Jun 2025 10:45:40 GMT"				en-US	2.0	bytes	gzip	37365	"Fri, 27 Jun 2025 16:21:06 GMT"	"""31d15-6388b610b3d00-gzip"""	nginx	max-age=15768000; includeSubDomains	Accept-Encoding	nosniff	PleskLin												https://www.healyslaw.net/getting-veneers/	2025-06-27 11:21:06
https://www.aleexandriadentalhealth.com/dental-insurance-accepted/		text/html	200		Non-Indexable	Canonicalised	Dental Insurance in Alexandria VA	33	302	Navigate dental insurance with ease at Alexandria Dental Health & Smile Studio in Alexandria VA. We're here to help.	116	710		0	Navigate Dental Insurance in Alexandria VA	42		0		0		0	"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1"			https://www.healyslaw.net/dental-insurance-accepted/index.html						36317	36626	248888	96.9874225	A	789	220	3.586363636	84.28305384	Easy	2.166774511	2	1		6	3	0	1.48	158	79	0	3	3	0					1e298c424fc76cab73605b0d7e555be5	0.062	"Fri, 27 Jun 2025 10:45:40 GMT"				en-US	2.0	bytes	gzip	36317	"Fri, 27 Jun 2025 16:21:08 GMT"	"""32343-6388b610b3d00-gzip"""	nginx	max-age=15768000; includeSubDomains	Accept-Encoding	nosniff	PleskLin												https://www.healyslaw.net/dental-insurance-accepted/	2025-06-27 11:21:08
https://www.aleexandriadentalhealth.com/how-to-floss-your-teeth/		text/html	200		Non-Indexable	Canonicalised	How to Floss Your Teeth - Alexandria Dental Health & Smile Studio	65	591	Learn how to floss your teeth properly in Alexandria VA. Alexandria Dental Health & Smile Studio can help answer any questions.	127	788		0	How to Floss Your Teeth in Alexandria VA	40		0	Why Flossing In Alexandria VA Matters	37		0	"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1"			https://www.healyslaw.net/how-to-floss-your-teeth/index.html						36394	36703	238224	92.83184299	A+	1016	243	4.181069959	84.85066281	Easy	2.781444311	2	1		6	3	0	1.48	159	79	0	1	1	0					950362953e2255e1a2bc9fc37e02ff8c	0.058	"Fri, 27 Jun 2025 10:45:40 GMT"				en-US	2.0	bytes	gzip	36394	"Fri, 27 Jun 2025 16:21:13 GMT"	"""31ce2-6388b610b3d00-gzip"""	nginx	max-age=15768000; includeSubDomains	Accept-Encoding	nosniff	PleskLin												https://www.healyslaw.net/how-to-floss-your-teeth/	2025-06-27 11:21:13
https://www.aleexandriadentalhealth.com/preventative/		text/html	200		Non-Indexable	Canonicalised	Preventative Dentistry in Alexandria VA	39	351	Proper dental care starts with preventative dentistry.Alexandria Dental Health & Smile Studio in Alexandria VA is here to help.	127	766		0	Preventative Dentistry in Alexandria VA	39		0	Emphasise Of Preventative Dentistry in Alexandria VA	52		0	"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1"			https://www.healyslaw.net/preventative/index.html						36038	36347	243448	94.86754698	A+	680	205	3.317073171	80.9225825	Easy	1.889537811	2	1		6	3	0	1.48	161	80	0	0	0	0					2b4bc8fdf4f907d347902781be6c46b8	0.059	"Fri, 27 Jun 2025 10:45:40 GMT"				en-US	2.0	bytes	gzip	36038	"Fri, 27 Jun 2025 16:21:15 GMT"	"""3249f-6388b610b3d00-gzip"""	nginx	max-age=15768000; includeSubDomains	Accept-Encoding	nosniff	PleskLin												https://www.healyslaw.net/preventative/	2025-06-27 11:21:15
https://www.aleexandriadentalhealth.com/dental-implants/		text/html	200		Non-Indexable	Canonicalised	Dental Implants Alexandria VA	29	272	Restore your smile with dental implants in Alexandria VA. Our expert team at Alexandria Dental Health & Smile Studio offers solutions.	134	821		0	What Are Dental Implants in Alexandria VA	41		0	Getting Started with Dental Implants in Alexandria VA	53		0	"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1"			https://www.healyslaw.net/dental-implants/index.html						43733	44051	252554	98.41600038	A	3511	543	6.465930018	66.87829009	Normal	9.162028313	2	1		6	3	0	1.48	163	79	0	1	1	0					cf50c832317fafe0c19c98aebea1195e	0.063	"Fri, 27 Jun 2025 10:45:40 GMT"				en-US	2.0	bytes	gzip	43733	"Fri, 27 Jun 2025 16:21:19 GMT"	"""39b88-6388b610b3d00-gzip"""	nginx	max-age=15768000; includeSubDomains	Accept-Encoding	nosniff	PleskLin												https://www.healyslaw.net/dental-implants/	2025-06-27 11:21:19
https://www.aleexandriadentalhealth.com/six-month-smiles/		text/html	200		Non-Indexable	Canonicalised	Six Month Smiles® in Alexandria VA	34	323	Six Month Smiles® is a clear-bracket orthodontic treatment system that is designed to correct mild tooth alignment concerns.	124	772		0	Six Month Smiles® in Alexandria VA	34		0	What’s the Difference Between Six Month Smiles® and Regular Braces in Alexandria VA?	84		0	"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1"			https://www.healyslaw.net/six-month-smiles/index.html						38341	38659	2711843	1056.759116	F	1474	347	4.247838617	78.32100147	Fairly Easy	3.521569014	2	1		6	3	0	1.48	157	79	0	10	7	5					d224173580b3b36ad3cff63aa7551f39	0.06	"Fri, 27 Jun 2025 10:45:40 GMT"				en-US	2.0	bytes	gzip	38341	"Fri, 27 Jun 2025 16:21:20 GMT"	"""336cf-6388b610b3d00-gzip"""	nginx	max-age=15768000; includeSubDomains	Accept-Encoding	nosniff	PleskLin												https://www.healyslaw.net/six-month-smiles/	2025-06-27 11:21:20
https://www.aleexandriadentalhealth.com/jaw-pain/		text/html	200		Non-Indexable	Canonicalised	Jaw Pain in Alexandria VA	25	234	"Jaw pain can be difficult to diagnose; however, there are treatments available that have proven effective for many patients."	124	758		0	Jaw Pain in Alexandria VA	25		0	Potential Causes of Jaw Pain in Alexandria VA	45		0	"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1"			https://www.healyslaw.net/jaw-pain/index.html						36425	36734	251874	98.15101594	A	1071	261	4.103448276	77.31033613	Fairly Easy	3.109737396	2	1		8	3	0	1.48	160	79	0	1	1	0					b99968bd6feab663647291699ce50854	0.071	"Fri, 27 Jun 2025 10:45:40 GMT"				en-US	2.0	bytes	gzip	36425	"Fri, 27 Jun 2025 16:21:23 GMT"	"""30ee6-6388b610b3d00-gzip"""	nginx	max-age=15768000; includeSubDomains	Accept-Encoding	nosniff	PleskLin												https://www.healyslaw.net/jaw-pain/	2025-06-27 11:21:23
https://www.aleexandriadentalhealth.com/terms-service/		text/html	200		Non-Indexable	Canonicalised	Website Terms of Service	24	230	This is the website Terms of Service for Alexandria Dental Health & Smile Studio. Give us a call with any questions.	116	697		0	Terms of Service	16		0		0		0	"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1"			https://www.healyslaw.net/terms-service/index.html						29914	30223	190040	74.05535732	A+	1214	245	4.955102041	68.49436879	Normal	4.143381596	2	1		4	3	0	1.48	156	79	0	1	1	0					1d9f88d59a4f986b74026dd3485c98f	0.058	"Fri, 27 Jun 2025 10:45:40 GMT"				en-US	2.0	bytes	gzip	29914	"Fri, 27 Jun 2025 16:21:28 GMT"	"""29c25-6388b610b3d00-gzip"""	nginx	max-age=15768000; includeSubDomains	Accept-Encoding	nosniff	PleskLin												https://www.healyslaw.net/terms-service/	2025-06-27 11:21:28
